Symbol,baseMean,log2FoldChange,padj
GstE8,19.41783231780285,1.961371123337686,2.924374327998713e-4
CG3777,10.945196065030434,2.836278809523763,3.14130378412866e-4
CG15127,34.39912317931148,1.391601939835686,3.145794614097313e-4
tgy,19.404410278418187,1.8337066447540682,3.3303456900464403e-4
CG32302,4.340830891887737,5.698950952625463,3.3352364140639285e-4
corolla,11.966156753844661,2.6003971717281105,3.5986449534486186e-4
CG43672,27.767884097880867,1.5393574465838755,4.0369910844757545e-4
zyd,4.1821937820655055,5.629929124641788,4.0814906779474476e-4
CG33331,62.850675304396475,1.014554092868932,4.083933792591503e-4
CG13315,22.852131940104794,1.7896431204103729,4.1551380013761665e-4
CG13168,8.844826521059396,3.4419812900675892,4.310108278541619e-4
Gat,7.900201206149985,4.043663619527523,4.70603520858758e-4
scaf,8.470229410625898,3.3241757547340924,4.7246801035700207e-4
CG32365,37.850660744955576,1.2571888722288156,4.8114768574499716e-4
Klp54D,22.413232511822617,1.779776783754528,5.270964535137607e-4
Ddr,13.84663373854269,2.326887802167534,5.325488565292766e-4
Nepl18,9.632110769624209,3.0055548264120744,5.48679126103755e-4
Reck,9.359836537277138,2.968400353133077,5.535609623743217e-4
CG42346,26.058533347599674,1.5538671210105266,5.59264013196419e-4
dpr11,3.965405655481433,5.55653929327138,5.592899649328457e-4
CG12038,8.720541767018643,3.1043933733800433,5.684012321047562e-4
GstE3,32.68581409133218,1.3554871895576408,5.695426609929131e-4
Pzl,7.765625037874206,3.5604070811289175,5.850675541496692e-4
AGO3,42.50953479154075,1.1725993272414674,5.886020981709708e-4
CG14302,9.714448740133905,2.8292604884379347,5.900546568211335e-4
pdm3,14.46225723443094,2.1960226075834997,6.013453942753159e-4
5-Sep,60.936202080675685,1.019224917701157,6.188584541120547e-4
CG13996,3.9375986241797403,5.565103095916811,6.400714057092793e-4
Kua,10.40056737085598,2.9253201258797894,6.445174764971583e-4
Ank2,61.565350239615746,1.1943828005474928,6.715230193809553e-4
Ac78C,15.710910413800613,2.0535191470179246,7.829230932696221e-4
rempA,57.223780956734785,1.0256170724661617,7.902630890993024e-4
sqa,16.017849483037065,1.9082623074912495,8.66404031262499e-4
CG15043,21.934121077919304,1.6828581454249432,8.976742630181755e-4
CG14879,51.71474730386461,1.0643405969224193,9.31797239454066e-4
nemy,9.028920176931367,3.1512707350873903,9.369858111696054e-4
CG44004,16.22152189849077,1.9207591995204545,0.0010101900601474807
CG4744,5.938022782126085,5.113750395517169,0.0010325469176388868
CG7781,23.31568544426502,1.5158973021711988,0.001052258270315069
org-1,9.56249509159491,2.7370965529572993,0.0010876863158526073
Sytalpha,34.76157356448384,1.5412461758107143,0.0010956480581827653
Pura,19.513991379461846,1.6525802618778251,0.0011300088541627373
blanks,6.835870019293006,3.8108905467744543,0.001155386549936051
Cyp4s3,3.500852565341183,5.367535349882895,0.0013233553340341933
Hr4,24.59550324231803,1.4950503491632818,0.001349508346130864
CG42807,7.510864131926888,3.998174739780661,0.0013686071438067228
CG12493,6.732841423963529,3.7816248190969906,0.0014229892104666141
CG9372,5.303463246615897,4.961293560118643,0.00148159818246905
CG9864,13.268606489536849,2.0494859279996778,0.0015009419517185041
CG7298,8.420928420874707,3.0644400754463814,0.0015240110430783332
AdamTS-B,10.15183122824717,2.5272165930651096,0.001585187533282983
Obp18a,28.87439106014393,1.3026016732959294,0.0017363187016569664
Dgat2,6.620188209836348,3.736636776284779,0.0018501700153835618
IRSp53,43.65110636163225,1.0439501011186363,0.0018587100531450007
CG43134,3.227817524641768,5.280728778111627,0.001904249450544507
Hr3,8.756431156063282,2.6261298191690265,0.002011791918085636
CG5377,48.786168900457945,1.0097451397497137,0.002029824893593615
Amy-d,12.808386401136776,2.060111591252417,0.002163397572105205
CG2187,4.879988681332559,4.8456505585347,0.0022125458694537505
tll,3.1115210392287165,5.22128503907013,0.002228417538629118
nec,18.84718930395564,1.578594894175064,0.002365306252425796
CG8664,5.91466724630746,4.203517719327232,0.00245423951565001
CG4476,3.0679091636849933,5.205318846387173,0.0024956442738824094
CG32695,5.999986894748407,4.217946006880791,0.002502209379328396
CG9109,3.0963490464986423,5.214449716759645,0.002502209379328396
CG34216,6.193703224779095,3.6782796498806025,0.00260371720889331
CG16786,13.071096342390847,1.943151998667579,0.0027229615103740953
Nplp1,6.111213075316192,4.26539601388613,0.0027580525953648195
CG33468,6.9471651506050165,3.0347062679316634,0.002788040223053121
CG14459,8.420813193379347,2.578977988784643,0.002788092973469707
jp,3.025568539275813,5.172065589658004,0.0028286934683547384
CG33770,2.966784671002016,5.149244574943503,0.0028523262315361987
CG32379,4.633489420800294,4.787171549055637,0.0029294578119326595
CG15818,4.652460467241092,4.800579058367049,0.003072617805619936
dpr15,2.9945917023037083,5.137023821013448,0.0031303967586250427
piwi,982.4881395997508,1.612316854970705,0.003155115846943367
Pp1-13C,2.9516126782719416,5.142230155678579,0.003162594873981843
bark,44.33148931695622,1.0871456680332627,0.0031745995160269718
CG6834,7.115115314375247,3.0726706541051634,0.003317690100975633
GstE9,9.827025561258571,2.3135990577559613,0.0034837446243680364
CG3328,7.263831657108542,2.800722631676144,0.00349734697493463
CG32447,4.431873286946296,4.724646328608096,0.003501291738534952
CG31469,12.382302015963887,2.0450677929855985,0.003534398860803145
Fst,8.010654245539657,2.679925835946195,0.003682256043999867
CG43935,5.486283706714338,4.1009280207793495,0.0037157478652591652
CG34181,2.8662930298309948,5.112075719707568,0.003757180288537835
Cad96Ca,10.145625940632048,2.188503921196213,0.0037846820042943406
CG7194,13.349844978125596,1.8782423511177553,0.0038012359676546426
Kr,41.98299766129368,1.0926937951137747,0.003902136489677279
Ser7,12.238101228890406,1.9001625092142544,0.0039206579973592275
CG4562,31.839244422269758,1.139593472869226,0.003933979746588701
CG44006,8.29013334917303,2.571763408155393,0.003987566324700313
CG13407,9.803178914203086,2.3044668314582473,0.004011007897432762
CG43647,11.34653148752655,2.1063681651664474,0.004038204740371317
Cyp12c1,7.342857822957681,2.805781717938707,0.0041133287691342375
grnd,4.748514655078802,4.834163309710266,0.0041133287691342375
bi,23.897299507842536,1.4164628643536912,0.004113529234373093
Alp4,10.313770808632857,2.201807118691129,0.004133118571641592
Fur1,36.63924212327702,1.044835893845347,0.0041888053389368424
Ugt49C1,5.735491690618655,3.5273935176985582,0.004200295826900009
CG33125,5.41914092266675,4.096346028164682,0.004282557544013827
ltl,4.318743003732011,4.674419574445385,0.00430285677056191
betaTry,37.65448675498683,1.1583388607671197,0.004425838963786754
CG10912,20.43119793012816,1.401732148523018,0.004513723966127467
CG32037,8.850352410583723,2.417079578965694,0.004561726654603404
CG32625,10.428821181282384,2.0762082150351784,0.004691318632948355
CG14291,17.113726383205396,1.5518082907402515,0.004808837122651968
Ptr,24.360128474165066,1.3477105142931884,0.004808837122651968
CG33769,2.6773119345486145,4.993170161454872,0.004824517276086831
CG3568,20.299514587263797,1.4642935659680738,0.004941738356297299
CG17684,5.182271829042819,4.023907930963154,0.005108221353632203
Octalpha2R,21.37955137765619,1.3996985654280474,0.0051433817124021805
CG12699,2.6621399418185403,4.985648114222745,0.005205094197831722
CG7432,5.526778740543133,3.465228744775785,0.005288954474082109
ftz,2.6627727933304963,5.0087857527601765,0.005347080650898226
CG6793,15.429956055217724,1.7567366061007144,0.005347080650898226
MCU,6.212567849278879,3.1813572645373656,0.005441233363059601
CG33771,2.6052601761912424,4.96392427159469,0.00550462365836094
Cad86C,22.096268039080424,1.304545246311426,0.005932707035033416
CG13972,2.661507090306584,4.961661376062561,0.0060367648775534605
GstD6,3.9717576501393554,4.532194298356849,0.006100822562079069
shd,7.780424489310533,2.4173137361674044,0.006118315341864369
CG3588,6.165166071606707,3.1831264729648168,0.006180370561119073
GstE2,13.769952906354131,1.80662423895952,0.0062899542502479495
Naa40,35.894463433128514,1.0723474302520093,0.0064033156924882435
ptc,13.71904568268432,1.741238250458953,0.006577859190748993
Cht5,2.518036425103796,4.925444501822407,0.006819954482568188
elfless,2.518036425103796,4.925444501822407,0.006819954482568188
CG32081,2.4889636907781907,4.888894666427557,0.006849730991520681
CG32834,2.646967949088466,4.977886892270417,0.006856464508560728
ATPsynepsilonL,2.4605238079645417,4.877337565367096,0.007240383997140403
CG4363,10.85561798990439,1.9199507153729976,0.007384859182431445
CAH9,5.772942930978439,3.0968749053381788,0.007535181528878682
CG42364,5.146283199291561,3.355765598728337,0.00754598242754302
CG11291,2.574916190731094,4.947187162049773,0.007613044746892461
CG4409,3.76507121144009,4.459384499660466,0.007685220040039117
if,3.7549695235552827,4.4515682436708435,0.007690287516015397
CG16799,2.4169119324208186,4.857399999236813,0.007824803240437299
Acbp3,15.781487175923516,1.6221109724171259,0.008242294073571292
mtg,21.52458913076953,1.3894739758653685,0.008413058587419848
CG10352,4.715346718751241,3.880425899115748,0.008566679547274789
CG15096,9.986059831006626,1.996361948190086,0.008607040452610463
CG42326,2.3878391980952136,4.818125205798239,0.00869263960353761
CG43191,5.065517864803051,3.372824515376203,0.0090763566011442115
CG3168,14.102941881116282,1.5904227322598554,0.00911401091125352
CG11905,12.3459924110656,2.090006113322135,0.009192854265418729
CG30184,6.197864120081561,2.849459551593395,0.009326834443748747
Sodh-2,2.315787439737841,4.785160421470705,0.009702162817306391
CG11899,25.108350035256112,1.1504140428104894,0.009948253177016525
Amy-p,44.08860239060268,1.0498786575109258,0.00997950796048117
CG10232,2.3296881813333723,4.815290412053601,0.010362578331861147
CG15262,7.561542533729742,2.400890590691729,0.010404338118783094
CG8012,2.272175564194118,4.7639908953520544,0.010419230804605151
CG40006,5.0105385983506086,3.313004697084115,0.010617739371387625
ovo,8.33083769961243,2.169443945236678,0.01125890829954267
Acp53C14b,11.892688165291007,1.862763629481673,0.011388132945756968
nAChRalpha4,21.265206798449935,1.2515296219857968,0.011416105165941593
Frq1,5.3468090028068875,2.957595380259484,0.011418513345434044
CG34417,33.47014702581952,1.0896031182527257,0.01159175070165839
y,4.462389041620039,3.7769038031850104,0.011668825755399766
Hs3st-A,2.2715427126821615,4.7351243489748445,0.011742038666295628
CG33494,4.435059079405451,3.7863924596952354,0.01179557658516315
CG33774,27.11339388894018,1.0948451567053237,0.01185428330910122
grn,3.450324794371807,4.316368600067087,0.011926840329418313
CG33766,2.243102829868513,4.722149285071338,0.01209986848572428
ave,28.44049717427651,1.0713195102860185,0.012252575732200167
Pkcdelta,10.689350799083225,2.171638262168762,0.01234029332045512
CG34276,2.3284224783094594,4.762552116338539,0.012350304198159101
nolo,7.9438641515015345,2.2367576863426333,0.012396012992337247
Cyp28a5,4.712706946123416,3.223228475642894,0.012447847596830168
mms4,24.63107167961569,1.1931131500576897,0.012505168635579808
Dscam3,9.784580148032141,1.8688141734127242,0.012562079048184892
CG13712,2.2860763057896487,4.7921500257302005,0.012957605307441614
dpr9,2.155879078781066,4.677372774277456,0.013455493377275236
Ir94b,4.8846119460292226,3.291834092739995,0.01382986124318769
bru1,5.045036297878827,3.2901740953009915,0.014041017257236924
Alk,9.740666887601776,1.9404931437456923,0.014055663042370782
CG33767,2.1426111886974915,4.6733696111428635,0.014603285284065449
CG14811,2.1426111886974915,4.6733696111428635,0.014603285284065449
Muc68E,17.144316636733997,1.3349703099627859,0.014858792924306221
melt,8.991314551955496,2.010236465515286,0.014874246655855242
CG17217,4.2227084061546885,3.67808428952815,0.015043733239278824
CG14506,6.603663370886514,2.421344420895138,0.015061783174944377
CG14297,3.2109223500610655,4.22222117164068,0.015307388650729982
Gagr,17.45580421309721,1.3688007808374953,0.015339452399736773
hng3,13.642085208732212,1.5815167962253591,0.015692871148378203
CG15695,8.854843086587564,1.9534100908113998,0.015835907564640542
CG7142,159.96077301918703,1.1438211345146294,0.016257871470593686
rhi,2.141339937562948,4.695352713922737,0.016448258085408812
epsilonTry,23.12327876743566,1.2643501635659007,0.01648631741159109
CG14238,6.060302324374957,2.464771810710002,0.01673712718916009
CG43646,14.816981405030507,1.483247505829302,0.016839172312827208
DIP-lambda,2.0831944689117377,4.609531592324322,0.016910878502843944
acj6,21.920273323679307,1.3072239747808962,0.016910878502843944
Nepl21,12.506329878434407,1.5570536733428733,0.01708178909242934
otu,2.040215444879971,4.616927912321829,0.017317700818593507
CG14036,5.010435779881239,2.848305137577122,0.017496699343824106
Mipp1,10.742211148659262,1.661781247581129,0.017757415700637606
CG42825,4.917508872436569,2.8232189971312773,0.018100897416176924
CG31296,4.589952044111428,3.1346531473986667,0.018164312823000572
smog,28.215639107779296,1.0046527385279835,0.018821551981539605
CCHa2,10.24859960165816,2.0618445202291134,0.018823056276566257
CG31436,9.654802852453264,1.9656341113981364,0.019421719508220976
tutl,8.309510619809048,1.9744424702191765,0.019462148058741968
Mal-A7,5.925823426457916,2.4538913973658416,0.020019457468255106
CG14605,1.9390909521969932,4.531742079342139,0.020326692832168605
CG32812,4.788577348451899,2.793637847149553,0.02034359818723531
Cyt-c1L,1.9681636865225987,4.577519686440282,0.02070836682033297
Pde1c,10.718344911343387,1.7606017311813154,0.020911680068882357
CG10939,7.600630124259529,2.011296279740638,0.020994071389462434
CG16798,4.095794241963999,3.666281675889999,0.021601589850887584
chas,9.850187531940335,1.7666289901841867,0.021603358585615073
CG3339,5.9326365034142,2.466103873192674,0.021613554110341746
CG6106,6.690780700032946,2.1646331850595257,0.021800244448878563
CG8620,292.1434996233943,1.0670863658056602,0.022680193690302285
CG34383,13.071060504317822,1.475072472329778,0.02294768037533904
CG31198,209.98072972527615,1.043900052867875,0.0231542402431324
CG33772,2.887184165707035,4.048971770545274,0.023613352219260104
pen-2,25.217751848627664,1.0113169621087446,0.023613352219260104
CG32687,16.45119651551015,1.3658903470658974,0.023613352219260104
CG9962,1.8670391938396211,4.491003994284416,0.023751969866741215
CG7896,1.9258230621134187,4.526704785607688,0.023961259728907856
BoYb,19.350301349391856,1.2033091339918824,0.02446144033380822
sn,7.238453187676412,2.090314110981665,0.02450510503136131
CG15306,1.866406342327665,4.456114478957373,0.02506369586373259
scro,3.7145434404707145,3.4714427448298624,0.025470037624731316
CG12194,21.74512127044636,1.103517166074153,0.025926764749505827
Listericin,2.781622219690747,4.0134902178572425,0.025971910753929694
CG33189,1.7943545839702928,4.413530220222421,0.027659845498819044
htl,1.7943545839702928,4.413530220222421,0.027659845498819044
CG14416,1.7943545839702928,4.413530220222421,0.027659845498819044
CG1468,1.809526576700367,4.424798186528176,0.028339130665807847
fs(1)N,6.853541753699798,2.2433589540719105,0.02861478719362
SdhBL,1.7659147011566438,4.3974475913346485,0.02948627958825393
CG3526,4.48456547078038,2.6980064922739273,0.030217238810023347
CG9782,4.718264758733898,2.751584940307398,0.030465110590612257
CG15247,2.6768544557218985,3.9731144834540015,0.030578966448295514
CG1358,19.13433911971766,1.1347519849076653,0.031088185398642443
CG31370,15.286928565668003,1.331653134863574,0.031329913252135584
CG13711,1.7223028256129205,4.369586914699731,0.031879839389053866
CG43795,4.6121088830113806,2.673503478678473,0.032021609685755036
CG12929,17.850860118951047,1.2453490370545615,0.03222292552706197
CG1504,1.7798154427521746,4.435194867659292,0.032605566715259854
CG34027,5.497000365174702,2.3237319787918174,0.03406005590279728
CG14418,2.667229836924195,3.9431028206827055,0.03406005590279728
Elo68alpha,6.83002820639339,1.9918877109878252,0.03424817048173176
CG14837,3.5736061259547376,3.3981868119772343,0.0347916369616682
salm,4.584301851709688,2.6825598254713867,0.034884785227212396
CG43117,6.80316616168363,1.989603805473271,0.03564400812073356
RabX2,2.631976877154263,3.8990451244334623,0.035735388362449265
CG14050,11.353767838360291,1.4557404305958186,0.035934221116282465
dpr13,1.7071308328828463,4.357183327316216,0.036427857619146714
CG30338,17.675209253492344,1.189941606526586,0.03650281423228517
Trh,11.60899471717345,1.4083584084672145,0.03659581905535098
CG15423,18.405755165189735,1.1247283245247748,0.03668455791946193
CG6739,5.353974769772638,2.268880183576043,0.037035224826134035
Jon25Bi,12.568841696811996,1.4140265530098322,0.03855293298653922
CG31897,23.170959071177716,1.051093990585436,0.03870843091139528
ms(2)34Fe,6.540394139404506,1.930921784138035,0.03993606486696569
CG44102,6.573110145015982,1.933831773781973,0.04001548604273567
AgmNAT,18.337478238430265,1.111243949040198,0.040127156416010584
SPH93,4.419133459557427,2.688208654849062,0.04029959365351627
X11Lbeta,16.886284739770662,1.2148991273757492,0.040520322441825185
CG16775,7.3767647717143205,1.796627239939805,0.042847230481346296
APC7,17.187128858319873,1.1538084368909574,0.042867201737997074
Lst,3.7803121549143905,2.8449093726250734,0.0431178064342905
Mal-A8,5.783007147666458,2.11039077644296,0.04553380619058791
CG2854,2.400649609352072,3.79382018834992,0.04589497357304801
CG43055,7.4951550861240905,1.8004993120140902,0.04619698820459897
spok,6.875101059421876,1.9534893034607972,0.04660248800973003
CG3104,3.2474569996436533,3.2967166889013084,0.04680239096222622
fa2h,9.370643369865881,1.5386269727612587,0.04715941625444402
mGluR,7.4082484479969795,1.7836607001188194,0.04749321149365215
CG18789,13.559328757401751,1.2746534727863317,0.04785403626251118
chinmo,13.660405522724654,1.2419126567571428,0.04825575107750005
AstA,24.319065603474908,2.341625224269131,0.0487842907161556
Nox,15.308844347386017,1.2159608936554638,0.04900252817664894
Toll-9,5.493183354327355,2.0793219588557013,0.049189915628472566
Gr94a,12.277860255513758,1.3317729715680413,0.049295029055080555
